docid|source|sourcetype|target|targettype|type
810|Gabriel Najarro|Author|Non-Equilibrium Fluctuation Dissipation Theorem|Topic|AUTHORED
810|Timothy G. Buchman|Author|Non-Equilibrium Fluctuation Dissipation Theorem|Topic|AUTHORED
810|Michael W. Deem|Author|Non-Equilibrium Fluctuation Dissipation Theorem|Topic|AUTHORED
811|Clinical Trial|Topic|Treatment Effect|Topic|RELATED_TO
811|Treatment Effect|Topic|Odds Ratio|Topic|RELATED_TO
811|Odds Ratio|Topic|Logistic Regression|Topic|RELATED_TO
811|Logistic Regression|Topic|J. N. S. Matthews|Author|AUTHORED
811|Logistic Regression|Topic|Nuri H. Badi|Author|AUTHORED
812|Targeted Therapies On The Basis Of Genomic Aberrations Analysis|Topic|Cancer Prognosis And Treatment|Topic|RELATED_TO
812|Adaptive Bayesian Clinical Trial Design|Topic|Cancer Prognosis And Treatment|Topic|RELATED_TO
812|Yanxun Xu|Author|Adaptive Bayesian Clinical Trial Design|Topic|AUTHORED
812|Peter Mueller|Author|Adaptive Bayesian Clinical Trial Design|Topic|AUTHORED
812|Apostolia M Tsimberidou|Author|Adaptive Bayesian Clinical Trial Design|Topic|AUTHORED
812|Donald Berry|Author|Adaptive Bayesian Clinical Trial Design|Topic|AUTHORED
813|Interval-Based Dose-Finding Designs|Paper|Idesigns|Topic|DISCUSSES
813|Interval-Based Dose-Finding Designs|Paper|Ib-Designs|Topic|DISCUSSES
813|Idesigns|Topic|Tpi|Topic|RELATED_TO
813|Idesigns|Topic|Mtpi|Topic|RELATED_TO
813|Idesigns|Topic|Mtpi-2|Topic|RELATED_TO
813|Ib-Designs|Topic|Ccd|Topic|RELATED_TO
813|Ib-Designs|Topic|Boin|Topic|RELATED_TO
813|Interval-Based Dose-Finding Designs|Paper|Crm|Topic|DISCUSSES
813|Interval-Based Dose-Finding Designs|Paper|3+3|Topic|DISCUSSES
814|Optimised Multi-Arm Multi-Stage Clinical Trial Design For Unknown Variance|Paper|Multi-Arm Multi-Stage Trial Designs|Topic|DISCUSSES
814|Optimised Multi-Arm Multi-Stage Clinical Trial Design For Unknown Variance|Paper|Drug Development Process|Topic|DISCUSSES
814|Optimised Multi-Arm Multi-Stage Clinical Trial Design For Unknown Variance|Paper|Patient Variance In Response|Topic|DISCUSSES
814|Optimised Multi-Arm Multi-Stage Clinical Trial Design For Unknown Variance|Paper|T-Test Statistics|Topic|DISCUSSES
814|Optimised Multi-Arm Multi-Stage Clinical Trial Design For Unknown Variance|Paper|Quantile Substitution Procedure|Topic|DISCUSSES
814|Optimised Multi-Arm Multi-Stage Clinical Trial Design For Unknown Variance|Paper|Familywise Error-Rate|Topic|DISCUSSES
814|Optimised Multi-Arm Multi-Stage Clinical Trial Design For Unknown Variance|Paper|Monte Carlo Simulation|Topic|DISCUSSES
814|Optimised Multi-Arm Multi-Stage Clinical Trial Design For Unknown Variance|Paper|Group Size|Topic|DISCUSSES
814|Optimised Multi-Arm Multi-Stage Clinical Trial Design For Unknown Variance|Paper|Stopping Boundaries|Topic|DISCUSSES
814|Optimised Multi-Arm Multi-Stage Clinical Trial Design For Unknown Variance|Paper|Optimality Criteria|Topic|DISCUSSES
814|Optimised Multi-Arm Multi-Stage Clinical Trial Design For Unknown Variance|Paper|R Code|Topic|DISCUSSES
814|Optimised Multi-Arm Multi-Stage Clinical Trial Design For Unknown Variance|Paper|Michael Grayling|Author|AUTHORED
814|Optimised Multi-Arm Multi-Stage Clinical Trial Design For Unknown Variance|Paper|James Wason|Author|AUTHORED
814|Optimised Multi-Arm Multi-Stage Clinical Trial Design For Unknown Variance|Paper|Adrian Mander|Author|AUTHORED
815|Noniterative Sample Size Procedure|Topic|T Distribution|Topic|RELATED_TO
815|Noniterative Sample Size Procedure|Topic|Guenther'S Approach|Topic|RELATED_TO
815|Noniterative Sample Size Procedure|Topic|Ancova|Topic|RELATED_TO
815|Noniterative Sample Size Procedure|Topic|Mmrm|Topic|RELATED_TO
815|Noniterative Sample Size Procedure|Topic|Superiority Tests|Topic|RELATED_TO
815|Noniterative Sample Size Procedure|Topic|Noninferiority Tests|Topic|RELATED_TO
815|Noniterative Sample Size Procedure|Topic|Equivalence Tests|Topic|RELATED_TO
815|Noniterative Sample Size Procedure|Topic|Yongqiang Tang|Author|AUTHORED
816|Sample Size Determination In Superiority Or Non-Inferiority Clinical Trials With Time-To-Event Data Under Exponential, Weibull And Gompertz Distributions|Paper|Dong Han|Author|AUTHORED
816|Sample Size Determination In Superiority Or Non-Inferiority Clinical Trials With Time-To-Event Data Under Exponential, Weibull And Gompertz Distributions|Paper|Yawen Hou|Author|AUTHORED
816|Sample Size Determination In Superiority Or Non-Inferiority Clinical Trials With Time-To-Event Data Under Exponential, Weibull And Gompertz Distributions|Paper|Zheng Chen|Author|AUTHORED
817|Case-Mix Heterogeneity|Topic|Meta-Analyses|Topic|RELATED_TO
817|Treatment Effect|Topic|Meta-Analyses|Topic|RELATED_TO
817|Individual Patient Data (Ipd)|Topic|Treatment Effect|Topic|RELATED_TO
817|Outcome Regression (Ocr)|Topic|Treatment Effect|Topic|RELATED_TO
817|Inverse Probability Weighting (Ipw)|Topic|Treatment Effect|Topic|RELATED_TO
817|Random-Effect Meta-Analysis Models|Topic|Meta-Analyses|Topic|RELATED_TO
817|Tat-Thang Vo|Author|Random-Effect Meta-Analysis Models|Topic|AUTHORED
817|Raphael Porcher|Author|Random-Effect Meta-Analysis Models|Topic|AUTHORED
817|Anna Chaimani|Author|Random-Effect Meta-Analysis Models|Topic|AUTHORED
817|Stijn Vansteelandt|Author|Random-Effect Meta-Analysis Models|Topic|AUTHORED
818|Dose-Finding Studies|Topic|Dose-Limiting Toxicity (Dlt)|Topic|RELATED_TO
818|Oncology Dose-Finding Trials|Topic|Advanced Soft-Tissue Sarcoma|Topic|RELATED_TO
818|Time-To-Event Continual Reassessment Method (Tite-Crm)|Topic|Dose-Limiting Toxicity (Dlt)|Topic|RELATED_TO
818|Lucie Biard|Author|Simulation Study|Topic|AUTHORED
818|Bin Cheng|Author|Simulation Study|Topic|AUTHORED
818|Gulam A. Manji|Author|Simulation Study|Topic|AUTHORED
818|Shing M. Lee|Author|Simulation Study|Topic|AUTHORED
819|Interim Monitoring In Sequential Multiple Assignment Randomized Trials|Paper|Sequential Multiple Assignment Randomized Trial|Topic|RELATED_TO
820|Hierarchical Random Effect Models|Topic|Population Parameters|Topic|RELATED_TO
820|Hierarchical Random Effect Models|Topic|Treatment Effects|Topic|RELATED_TO
820|Hierarchical Random Effect Models|Topic|Group Differences|Topic|RELATED_TO
820|Optimal Design|Topic|Population Parameters|Topic|RELATED_TO
820|Individual Predictions|Topic|Multi-Center Trials|Topic|RELATED_TO
820|Balanced Design|Topic|Treatment Allocation|Topic|RELATED_TO
820|Maryna Prus|Author|Optimal Design In Hierarchical Models With Application In Multi-Center Trials|Paper|AUTHORED
820|Norbert Benda|Author|Optimal Design In Hierarchical Models With Application In Multi-Center Trials|Paper|AUTHORED
820|Rainer Schwabe|Author|Optimal Design In Hierarchical Models With Application In Multi-Center Trials|Paper|AUTHORED
821|Design Aspects Of Covid-19 Treatment Trials: Improving Probability And Time Of Favourable Events|Paper|Jan Beyersmann|Author|AUTHORED
821|Design Aspects Of Covid-19 Treatment Trials: Improving Probability And Time Of Favourable Events|Paper|Tim Friede|Author|AUTHORED
821|Design Aspects Of Covid-19 Treatment Trials: Improving Probability And Time Of Favourable Events|Paper|Claudia Schmoor|Author|AUTHORED
821|Covid-19 Treatment Trials|Topic|Sars-Cov-2|Topic|RELATED_TO
822|Dose-Finding Clinical Trials In Oncology|Topic|Maximum Tolerated Dose (Mtd)|Topic|RELATED_TO
822|Dose-Finding Clinical Trials In Oncology|Topic|Dose-Limiting Toxicities (Dlts)|Topic|RELATED_TO
822|Bayesian Cumulative Modeling Approach|Topic|Dice (Dose-Finding Cumulative)|Topic|RELATED_TO
822|Dice (Dose-Finding Cumulative)|Topic|Time-To-Event Continual Reassessment Method (Tite-Crm)|Topic|RELATED_TO
822|Dice (Dose-Finding Cumulative)|Topic|Moreno Ursino|Author|AUTHORED
822|Dice (Dose-Finding Cumulative)|Topic|Lucie Biard|Author|AUTHORED
822|Dice (Dose-Finding Cumulative)|Topic|Sylvie Chevret|Author|AUTHORED
823|Ci3+3 Design For Dual-Agent Combination Dose-Finding Clinical Trials|Paper|Shijie Yuan|Author|AUTHORED
823|Ci3+3 Design For Dual-Agent Combination Dose-Finding Clinical Trials|Paper|Tianjian Zhou|Author|AUTHORED
823|Ci3+3 Design For Dual-Agent Combination Dose-Finding Clinical Trials|Paper|Yawen Lin|Author|AUTHORED
823|Ci3+3 Design For Dual-Agent Combination Dose-Finding Clinical Trials|Paper|Yuan Ji|Author|AUTHORED
824|Estimating The Distribution Of Ratio Of Paired Event Times In Phase Ii Oncology Trials|Paper|Li Chen|Author|AUTHORED
824|Estimating The Distribution Of Ratio Of Paired Event Times In Phase Ii Oncology Trials|Paper|Mark Burkard|Author|AUTHORED
824|Estimating The Distribution Of Ratio Of Paired Event Times In Phase Ii Oncology Trials|Paper|Jianrong Wu|Author|AUTHORED
824|Estimating The Distribution Of Ratio Of Paired Event Times In Phase Ii Oncology Trials|Paper|Jill M. Kolesar|Author|AUTHORED
824|Estimating The Distribution Of Ratio Of Paired Event Times In Phase Ii Oncology Trials|Paper|Chi Wang|Author|AUTHORED
825|Caden|Topic|Cvrs|Topic|RELATED_TO
826|Rct Duplicate Initiative|Topic|Franklin Et Al.|Author|AUTHORED
826|Statistical Matching Algorithm|Topic|Real-World Evidence (Rwe)|Topic|RELATED_TO
826|Statistical Matching Algorithm|Topic|Randomized Controlled Trials (Rcts)|Topic|RELATED_TO
826|Hormone Replacement Therapy (Hrt)|Topic|Women'S Health Initiative (Whi)|Topic|RELATED_TO
826|R Package Match2C|Topic|Statistical Matching Algorithm|Topic|RELATED_TO
826|Bo Zhang|Author|Statistical Matching Algorithm|Topic|AUTHORED
827|Borrowing Of Information From Historical Or External Data|Topic|Precision Medicine|Topic|RELATED_TO
827|Borrowing Of Information From Historical Or External Data|Topic|Bayesian Approaches|Topic|RELATED_TO
827|Borrowing Of Information From Historical Or External Data|Topic|Frequentist Operating Characteristics|Topic|RELATED_TO
827|Frequentist Operating Characteristics|Topic|Type I Error|Topic|RELATED_TO
827|Frequentist Operating Characteristics|Topic|Power|Topic|RELATED_TO
827|Annette Kopp-Schneider|Author|Borrowing Of Information From Historical Or External Data|Topic|AUTHORED
827|Manuel Wiesenfarth|Author|Borrowing Of Information From Historical Or External Data|Topic|AUTHORED
827|Leonhard Held|Author|Borrowing Of Information From Historical Or External Data|Topic|AUTHORED
827|Silvia Calderazzo|Author|Borrowing Of Information From Historical Or External Data|Topic|AUTHORED
828|Basket Trials|Topic|Bayesian Methods|Topic|DISCUSSES
828|Fujikawa Et Al. (2020)|Author|Bayesian Methods|Topic|AUTHORED
828|Fujikawa Et Al. (2020)|Author|Power Priors|Topic|DISCUSSES
828|Lukas Baumann|Author|Basket Trials|Topic|AUTHORED
828|Lukas Sauer|Author|Basket Trials|Topic|AUTHORED
828|Meinhard Kieser|Author|Basket Trials|Topic|AUTHORED
829|Mci3+3|Topic|Jiaxin Liu|Author|AUTHORED
829|Mci3+3|Topic|Shijie Yuan|Author|AUTHORED
829|Mci3+3|Topic|Qiqi Deng|Author|AUTHORED
829|Mci3+3|Topic|Yuan Ji|Author|AUTHORED
830|Mediation Analysis In Sw-Crts|Topic|R Package Mediateswcrt|Topic|RELATED_TO
831|Tw-Bag|Paper|Diffusion Weighted Imaging|Topic|DISCUSSES
831|Tw-Bag|Paper|Diffusion Tensor Imaging|Topic|DISCUSSES
831|Tw-Bag|Paper|Human Connectome Project|Topic|RELATED_TO
831|Tw-Bag|Paper|Zihao Tang|Author|AUTHORED
831|Tw-Bag|Paper|Xinyi Wang|Author|AUTHORED
831|Tw-Bag|Paper|Lihaowen Zhu|Author|AUTHORED
831|Tw-Bag|Paper|Mariano Cabezas|Author|AUTHORED
831|Tw-Bag|Paper|Dongnan Liu|Author|AUTHORED
831|Tw-Bag|Paper|Michael Barnett|Author|AUTHORED
831|Tw-Bag|Paper|Weidong Cai|Author|AUTHORED
831|Tw-Bag|Paper|Chengyu Wang|Author|AUTHORED
832|Blended Survival Curves: A New Approach To Extrapolation For Time-To-Event Outcomes From Clinical Trial In Health Technology Assessment|Paper|Zhaojing Che|Author|AUTHORED
832|Blended Survival Curves: A New Approach To Extrapolation For Time-To-Event Outcomes From Clinical Trial In Health Technology Assessment|Paper|Nathan Green|Author|AUTHORED
832|Blended Survival Curves: A New Approach To Extrapolation For Time-To-Event Outcomes From Clinical Trial In Health Technology Assessment|Paper|Gianluca Baio|Author|AUTHORED
832|Blended Survival Curves: A New Approach To Extrapolation For Time-To-Event Outcomes From Clinical Trial In Health Technology Assessment|Paper|Chronic Lymphocytic Leukemia|Topic|RELATED_TO
833|Bayesian Approach For Exploratory Clinical Trials|Topic|John Whitehead|Author|AUTHORED
833|Bayesian Approach For Exploratory Clinical Trials|Topic|Faye Cleary|Author|AUTHORED
833|Bayesian Approach For Exploratory Clinical Trials|Topic|Amanda Turner|Author|AUTHORED
834|Bayesian Meta-Analysis Of Multiple Continuous Treatments: An Application To Antipsychotic Drugs|Paper|Jacob Spertus|Author|AUTHORED
834|Bayesian Meta-Analysis Of Multiple Continuous Treatments: An Application To Antipsychotic Drugs|Paper|Marcela Horvitz-Lennon|Author|AUTHORED
834|Bayesian Meta-Analysis Of Multiple Continuous Treatments: An Application To Antipsychotic Drugs|Paper|Sharon-Lise Normand|Author|AUTHORED
834|Paliperidone|Topic|Schizophrenia|Topic|RELATED_TO
834|Risperidone|Topic|Schizophrenia|Topic|RELATED_TO
834|Olanzapine|Topic|Schizophrenia|Topic|RELATED_TO
835|Robust Optimal Design Of Two-Armed Trials With Side Information|Paper|Personalized Medicine|Topic|DISCUSSES
835|Robust Optimal Design Of Two-Armed Trials With Side Information|Paper|Clinical Trials|Topic|DISCUSSES
835|Robust Optimal Design Of Two-Armed Trials With Side Information|Paper|Patient Covariates|Topic|DISCUSSES
835|Robust Optimal Design Of Two-Armed Trials With Side Information|Paper|Robust Optimization|Topic|DISCUSSES
836|Randomized Clinical Trials|Topic|Chance Imbalance In Baseline Characteristics|Topic|RELATED_TO
836|Regression Adjustment|Topic|Analysis Of Covariance (Ancova)|Topic|DISCUSSES
836|Inverse Probability Weighting (Ipw)|Topic|Propensity Scores|Topic|DISCUSSES
836|Overlap Weighting (Ow)|Topic|Propensity Scores|Topic|DISCUSSES
836|Best Apnea Interventions For Research (Bestair)|Topic|Overlap Weighting (Ow)|Topic|DISCUSSES
836|Shuxi Zeng|Author|Propensity Score Weighting For Covariate Adjustment In Randomized Clinical Trials|Paper|AUTHORED
836|Fan Li|Author|Propensity Score Weighting For Covariate Adjustment In Randomized Clinical Trials|Paper|AUTHORED
836|Rui Wang|Author|Propensity Score Weighting For Covariate Adjustment In Randomized Clinical Trials|Paper|AUTHORED
836|Psweight|Topic|Propensity Score Weighting For Covariate Adjustment In Randomized Clinical Trials|Paper|RELATED_TO
837|Incorporating Historical Information To Improve Phase I Clinical Trial Designs|Paper|Model-Based Designs|Topic|DISCUSSES
837|Incorporating Historical Information To Improve Phase I Clinical Trial Designs|Paper|Model-Assisted Designs|Topic|DISCUSSES
837|Incorporating Historical Information To Improve Phase I Clinical Trial Designs|Paper|Skeleton Approach|Topic|DISCUSSES
837|Incorporating Historical Information To Improve Phase I Clinical Trial Designs|Paper|Bayesian Optimal Interval|Topic|DISCUSSES
837|Incorporating Historical Information To Improve Phase I Clinical Trial Designs|Paper|Continuous Reassessment Method|Topic|DISCUSSES
837|Incorporating Historical Information To Improve Phase I Clinical Trial Designs|Paper|Modified Toxicity Probability Interval|Topic|DISCUSSES
837|Incorporating Historical Information To Improve Phase I Clinical Trial Designs|Paper|Prior Effective Sample Size|Topic|DISCUSSES
837|Incorporating Historical Information To Improve Phase I Clinical Trial Designs|Paper|Dose Limiting Toxicity|Topic|DISCUSSES
838|Randomized Clinical Trials|Topic|Test Treatment|Topic|RELATED_TO
838|Randomized Clinical Trials|Topic|Control Treatment|Topic|RELATED_TO
838|Randomized Clinical Trials|Topic|Patient Heterogeneity|Topic|RELATED_TO
838|Randomized Clinical Trials|Topic|Statistical Approaches|Topic|RELATED_TO
838|Randomized Clinical Trials|Topic|Regulatory Approval|Topic|RELATED_TO
838|Randomized Clinical Trials|Topic|Safe And Efficacious Therapies|Topic|RELATED_TO
838|Randomized Clinical Trials|Topic|Baseline Covariates|Topic|RELATED_TO
838|Randomized Clinical Trials|Topic|Analysis Plan|Topic|RELATED_TO
838|Randomized Clinical Trials|Topic|Survival Times|Topic|RELATED_TO
838|Randomized Clinical Trials|Topic|Noise Covariates|Topic|RELATED_TO
838|Randomized Clinical Trials|Topic|Elastic Net Cox Regression|Topic|RELATED_TO
838|Randomized Clinical Trials|Topic|Conditional Inference Tree Algorithm|Topic|RELATED_TO
838|Randomized Clinical Trials|Topic|Risk Strata|Topic|RELATED_TO
838|Randomized Clinical Trials|Topic|Treatment Comparison|Topic|RELATED_TO
838|Randomized Clinical Trials|Topic|Stratum-Level Results|Topic|RELATED_TO
838|Randomized Clinical Trials|Topic|Statistical Inference|Topic|RELATED_TO
838|Randomized Clinical Trials|Topic|5-Step Stratified Testing And Amalgamation Routine|Topic|RELATED_TO
838|Randomized Clinical Trials|Topic|5-Star|Topic|RELATED_TO
838|Randomized Clinical Trials|Topic|Logrank Test|Topic|RELATED_TO
838|Randomized Clinical Trials|Topic|Personalized Medicine|Topic|RELATED_TO
838|Randomized Clinical Trials|Topic|Fivestar R Package|Topic|RELATED_TO
838|Fivestar R Package|Topic|Https://Github.Com/Rmarceauwest/Fivestar|Paper|RELATED_TO
838|Devan V. Mehrotra|Author|Https://Github.Com/Rmarceauwest/Fivestar|Paper|AUTHORED
838|Rachel Marceau West|Author|Https://Github.Com/Rmarceauwest/Fivestar|Paper|AUTHORED
839|Randomized Controlled Trials|Topic|Estimand|Topic|RELATED_TO
839|Intercurrent Events|Topic|Estimand|Topic|RELATED_TO
839|International Council For Harmonisation E9 (R1)|Topic|Treatment Policy|Topic|RELATED_TO
839|International Council For Harmonisation E9 (R1)|Topic|Hypothetical|Topic|RELATED_TO
839|International Council For Harmonisation E9 (R1)|Topic|Composite Variable|Topic|RELATED_TO
839|International Council For Harmonisation E9 (R1)|Topic|While On Treatment|Topic|RELATED_TO
839|International Council For Harmonisation E9 (R1)|Topic|Principal Stratum|Topic|RELATED_TO
